Time(s),CH1V,CH2V
-1.160000e-04,4.181600e+00,2.545600e+00
-1.150000e-04,4.203467e+00,2.547733e+00
-1.140000e-04,4.192533e+00,2.541333e+00
-1.130000e-04,4.194667e+00,2.539200e+00
-1.120000e-04,4.186133e+00,2.554133e+00
-1.110000e-04,4.204534e+00,2.527200e+00
-1.100000e-04,4.196800e+00,2.543467e+00
-1.090000e-04,4.198934e+00,2.530400e+00
-1.080000e-04,4.203467e+00,2.536800e+00
-1.070000e-04,4.192533e+00,2.528267e+00
-1.060000e-04,4.186133e+00,2.528267e+00
-1.050000e-04,4.186133e+00,2.534667e+00
-1.040000e-04,4.190400e+00,2.532533e+00
-1.030000e-04,4.202400e+00,2.517600e+00
-1.020000e-04,4.198934e+00,2.530400e+00
-1.010000e-04,4.189333e+00,2.532533e+00
-1.000000e-04,4.198934e+00,2.524000e+00
-9.900000e-05,4.182667e+00,2.538133e+00
-9.800000e-05,4.190400e+00,2.534667e+00
-9.700000e-05,4.206667e+00,2.535733e+00
-9.600000e-05,4.194667e+00,2.519733e+00
-9.500000e-05,4.202400e+00,2.532533e+00
-9.400000e-05,4.194667e+00,2.552000e+00
-9.300000e-05,4.180533e+00,2.513333e+00
-9.200000e-05,4.186133e+00,2.541333e+00
-9.100000e-05,4.190400e+00,2.535733e+00
-9.000000e-05,4.188267e+00,2.530400e+00
-8.900000e-05,4.181600e+00,2.535733e+00
-8.800000e-05,4.194667e+00,2.532533e+00
-8.700000e-05,4.184000e+00,2.535733e+00
-8.600000e-05,4.190400e+00,2.536800e+00
-8.500000e-05,4.187200e+00,2.533600e+00
-8.400000e-05,4.177333e+00,2.536800e+00
-8.300000e-05,4.194667e+00,2.533600e+00
-8.200000e-05,4.188267e+00,2.539200e+00
-8.100000e-05,4.196800e+00,2.534667e+00
-8.000000e-05,4.194667e+00,2.515467e+00
-7.900000e-05,4.185067e+00,2.526133e+00
-7.800000e-05,4.192533e+00,2.534667e+00
-7.700000e-05,4.196800e+00,2.532533e+00
-7.600000e-05,4.203467e+00,2.515467e+00
-7.500000e-05,4.196800e+00,2.535733e+00
-7.400000e-05,4.190400e+00,2.530400e+00
-7.300000e-05,4.198934e+00,2.527200e+00
-7.200000e-05,4.186133e+00,2.515467e+00
-7.100000e-05,4.186133e+00,2.536800e+00
-7.000000e-05,4.194667e+00,2.524000e+00
-6.900000e-05,4.191467e+00,2.534667e+00
-6.800000e-05,4.186133e+00,2.536800e+00
-6.700000e-05,4.187200e+00,2.530400e+00
-6.600000e-05,4.188267e+00,2.526133e+00
-6.500000e-05,4.196800e+00,2.547733e+00
-6.400000e-05,4.198934e+00,2.536800e+00
-6.300000e-05,4.191467e+00,2.542400e+00
-6.200000e-05,4.192533e+00,2.534667e+00
-6.100000e-05,4.189333e+00,2.532533e+00
-6.000000e-05,4.181600e+00,2.536800e+00
-5.900000e-05,4.189333e+00,2.548800e+00
-5.800000e-05,4.184000e+00,2.528267e+00
-5.700000e-05,4.184000e+00,2.533600e+00
-5.600000e-05,4.186133e+00,2.536800e+00
-5.500000e-05,4.194667e+00,2.518667e+00
-5.400000e-05,4.186133e+00,2.536800e+00
-5.300000e-05,4.174133e+00,2.536800e+00
-5.200000e-05,4.190400e+00,2.528267e+00
-5.100000e-05,4.189333e+00,2.532533e+00
-5.000000e-05,4.203467e+00,2.539200e+00
-4.900000e-05,4.185067e+00,2.521867e+00
-4.800000e-05,4.168800e+00,2.532533e+00
-4.700000e-05,4.182667e+00,2.538133e+00
-4.600000e-05,4.186133e+00,2.528267e+00
-4.500000e-05,4.206667e+00,2.527200e+00
-4.400000e-05,4.194667e+00,2.532533e+00
-4.300000e-05,4.192533e+00,2.528267e+00
-4.200000e-05,4.198934e+00,2.524000e+00
-4.100000e-05,4.180533e+00,2.528267e+00
-4.000000e-05,4.177333e+00,2.536800e+00
-3.900000e-05,4.181600e+00,2.535733e+00
-3.800000e-05,4.194667e+00,2.532533e+00
-3.700000e-05,4.196800e+00,2.535733e+00
-3.600000e-05,4.198934e+00,2.536800e+00
-3.500000e-05,4.189333e+00,2.520800e+00
-3.400000e-05,4.190400e+00,2.534667e+00
-3.300000e-05,4.180533e+00,2.533600e+00
-3.200000e-05,4.198934e+00,2.502400e+00
-3.100000e-05,4.191467e+00,2.533600e+00
-3.000000e-05,4.179467e+00,2.513333e+00
-2.900000e-05,4.182667e+00,2.526133e+00
-2.800000e-05,4.198934e+00,2.532533e+00
-2.700000e-05,4.151467e+00,2.520800e+00
-2.600000e-05,4.170933e+00,2.526133e+00
-2.500000e-05,4.185067e+00,2.532533e+00
-2.400000e-05,4.168800e+00,2.528267e+00
-2.300000e-05,4.185067e+00,2.525067e+00
-2.200000e-05,4.188267e+00,2.517600e+00
-2.100000e-05,4.189333e+00,2.531467e+00
-2.000000e-05,4.173067e+00,2.536800e+00
-1.900000e-05,4.185067e+00,2.521867e+00
-1.800000e-05,4.175200e+00,2.524000e+00
-1.700000e-05,4.180533e+00,2.530400e+00
-1.600000e-05,4.177333e+00,2.519733e+00
-1.500000e-05,4.178400e+00,2.528267e+00
-1.400000e-05,4.173067e+00,2.510933e+00
-1.300000e-05,4.186133e+00,2.525067e+00
-1.200000e-05,4.177333e+00,2.524000e+00
-1.100000e-05,4.179467e+00,2.525067e+00
-1.000000e-05,4.181600e+00,2.524000e+00
-9.000000e-06,4.175200e+00,2.524000e+00
-8.000000e-06,4.168800e+00,2.528267e+00
-7.000000e-06,4.187200e+00,2.514400e+00
-6.000000e-06,4.173067e+00,2.517600e+00
-5.000000e-06,4.185067e+00,2.521867e+00
-4.000000e-06,4.173067e+00,2.515467e+00
-3.000000e-06,4.186133e+00,2.517600e+00
-2.000000e-06,4.168800e+00,2.519733e+00
-1.000000e-06,4.172000e+00,2.529333e+00
5.601005e-18,4.181600e+00,2.528267e+00
1.000000e-06,4.180533e+00,2.519733e+00
2.000000e-06,4.186133e+00,2.521867e+00
3.000000e-06,4.169867e+00,2.519733e+00
4.000000e-06,4.177333e+00,2.515467e+00
5.000000e-06,4.180533e+00,2.530400e+00
6.000000e-06,4.179467e+00,2.519733e+00
7.000000e-06,4.191467e+00,2.514400e+00
8.000000e-06,4.190400e+00,2.524000e+00
9.000000e-06,4.176267e+00,2.512000e+00
1.000000e-05,4.175200e+00,2.524000e+00
1.100000e-05,4.181600e+00,2.529333e+00
1.200000e-05,4.177333e+00,2.506667e+00
1.300000e-05,4.178400e+00,2.531467e+00
1.400000e-05,4.155734e+00,2.521867e+00
1.500000e-05,4.170933e+00,2.506667e+00
1.600000e-05,4.168800e+00,2.524000e+00
1.700000e-05,4.169867e+00,2.530400e+00
1.800000e-05,4.181600e+00,2.519733e+00
1.900000e-05,4.180533e+00,2.516533e+00
2.000000e-05,4.155734e+00,2.532533e+00
2.100000e-05,4.187200e+00,2.529333e+00
2.200000e-05,4.170933e+00,2.510933e+00
2.300000e-05,4.181600e+00,2.527200e+00
2.400000e-05,4.155734e+00,2.524000e+00
2.500000e-05,4.177333e+00,2.520800e+00
2.600000e-05,4.179467e+00,2.528267e+00
2.700000e-05,4.184000e+00,2.512000e+00
2.800000e-05,4.186133e+00,2.545600e+00
2.900000e-05,4.177333e+00,2.526133e+00
3.000000e-05,4.188267e+00,2.521867e+00
3.100000e-05,4.177333e+00,2.510933e+00
3.200000e-05,4.186133e+00,2.528267e+00
3.300000e-05,4.194667e+00,2.529333e+00
3.400000e-05,4.179467e+00,2.528267e+00
3.500000e-05,4.180533e+00,2.518667e+00
3.600000e-05,4.181600e+00,2.524000e+00
3.700000e-05,4.190400e+00,2.532533e+00
3.800000e-05,4.170933e+00,2.515467e+00
3.900000e-05,4.190400e+00,2.527200e+00
